form	lemma	POS	morph
རྫོགས་པ་	རྫོགས་པ་	VERB
མ་	མ་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
ར་	ལ་	PART
གནས་	གནས་	NOUN
༔		PUNCT
ངོ་	གོ་	PART
བདེ་སྟོང་	བདེ་སྟོང་	NOUN
དུ་	ལ་	PART
སྤྲད་	སྤྲད་	NO_POS
༔		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
སྤྲ་བ་	སྤྲ་བ་	NO_POS
ལ་	ལ་	PART
མེ་	མེ་	NOUN
མཆེད་པ་	མཆེད་པ་	VERB
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
སྤྲད་	སྤྲད་	NO_POS
༔		PUNCT
བླང་དོར་	བླང་དོར་	NOUN
དགག་སྒྲུབ་	དགག་སྒྲུབ་	OTHER
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
བསྲེ་	བསྲེ་	NO_POS
༔		PUNCT
དུས་	དུས་	NOUN
སྐད་ཅིག་མ་	སྐད་ཅིག་མ་	ADJ
གསུམ་པ་	གསུམ་པ་	NUM
གང་	གང་	NO_POS
ལ་	ལ་	PART
བཟོ་	བཟོ་	NO_POS
མེད་	མེད་	VERB
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
གསལ་	གསལ་	VERB
༔		PUNCT
གསལ་	གསལ་	VERB
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
ཞེན་པ་	ཞེན་པ་	VERB
མེད་	མེད་	VERB
༔		PUNCT
མེད་	མེད་	VERB
བཞིན་	བཞིན་	NOUN
མ་	མ་	PART
འགག་པ་	འགག་པ་	VERB
ར་	ལ་	PART
ང་རྒྱལ་	ང་རྒྱལ་	NOUN
བསྐྱེད་	བསྐྱེད་	VERB
༔		PUNCT
གྲ་	གྲ་	NOUN
ཡམ་	ཡམ་	NO_POS
མེ་	མེ་	NOUN
༔		PUNCT
ཁྲ་	ཁྲ་	NOUN
ཤིག་	ཅིག་	PART
གེ་	གེ་	NO_POS
༔		PUNCT
བདེ་	བདེ་	VERB
ཕྱམ་	ཕྱམ་	NO_POS
མེ་	མེ་	NOUN
༔		PUNCT
རྗེན་	རྗེན་	NO_POS
ལང་	ལང་	NO_POS
ངེ་བ་	ངེ་བ་	NO_POS
འི་	གི་	PART
དུས་	དུས་	NOUN
འདི་	འདི་	DET
ན་	ན་	ADP
འོ་	གོ་	PART
༔		PUNCT
ང་	ང་	NOUN
ཅི་	ཅི་	NO_POS
འདོགས་	འདོགས་	VERB
ན་	ལ་	PART
༔		PUNCT
སྣང་བ་	སྣང་བ་	VERB
འི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
རྟེན་	རྟེན་	NOUN
དང་	དང་	NO_POS
༔		PUNCT
རྟེན་	རྟེན་	NOUN
མེད་	མེད་	VERB
གང་	གང་	NO_POS
གིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
བཟོ་	བཟོ་	NO_POS
མེད་	མེད་	VERB
བཞིན་	བཞིན་	NOUN
གསལ་	གསལ་	VERB
༔		PUNCT
དབྱིངས་	དབྱིངས་	NOUN
སྣང་	སྣང་	VERB
འབྲལ་	འབྲལ་	NO_POS
རྒྱུན་	རྒྱུན་	NOUN
ཆོད་	ཆོད་	VERB
༔		PUNCT
འཁོར་བ་	འཁོར་བ་	NOUN
ཆུ་	ཆུ་	VERB
བཤལ་	བཤལ་	NO_POS
༔		PUNCT
འཁྲུལ་པ་	འཁྲུལ་པ་	NO_POS
རྩད་	རྩད་	NOUN
ན་	ནས་	PART
ཆོད་	ཆོད་	VERB
དོ་	གོ་	PART
༔		PUNCT
རྟགས་	རྟགས་	NOUN
འཆི་བ་	འཆི་བ་	VERB
ལ་	ལ་	PART
བྲོད་པ་	བྲོད་པ་	VERB
ཐོབ་	ཐོབ་	VERB
༔		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
ཅིར་	ཅིར་	NO_POS
སྣང་	སྣང་	VERB
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
འི་	གི་	PART
སྐུ་	སྐུ་	NOUN
ཐོབ་པ་	ཐོབ་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
༔		PUNCT
ཅི་ཡང་	ཅི་ཡང་	OTHER
མི་	མི་	PART
དམིགས་	དམིགས་	VERB
ཧད་པོ་	ཧད་པོ་	NO_POS
བསྒོམ་	བསྒོམ་	VERB
ན་	ལ་	PART
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
མཐའ་	མཐའ་	NOUN
ཡ་		
སུ་	ལ་	PART
གོལ་	གོལ་	NO_POS
འགྲོ་	འགྲོ་	VERB
༔		PUNCT
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
སེམས་	སེམས་	NOUN
དང་སེམས་	དང་སེམས་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དུ་	ལ་	PART
བསྒོམ་པ་	བསྒོམ་པ་	VERB
ནི་	ནི་	NO_POS
རྣམ་ཤེས་	རྣམ་ཤེས་	NOUN
མཐའ་	མཐའ་	NOUN
ཡ་		
སུ་	ལ་	PART
གོལ་	གོལ་	NO_POS
༔		PUNCT
གཅིག་	གཅིག་	NUM
དང་	དང་	NO_POS
དུ་མ་	དུ་མ་	ADJ
ས་	གིས་	PART
གཞི་	གཞི་	NOUN
གནས་	གནས་	NOUN
ཅི་ཡང་	ཅི་ཡང་	OTHER
མེད་པ་	མེད་པ་	VERB
སྒོམ་པ་	སྒོམ་པ་	VERB
ས་	གིས་	PART
ཅུང་ཟད་	ཅུང་ཟད་	ADV
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
སྐྱེ་མཆེད་	སྐྱེ་མཆེད་	NOUN
དུ་	ལ་	PART
གོལ་	གོལ་	NO_POS
༔		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
དཔེ་	དཔེ་	NOUN
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
དོན་	དོན་	NOUN
རིག་པ་	རིག་པ་	VERB
༔		PUNCT
ཚད་	ཚད་	NOUN
སྣ་རྩེ་	སྣ་རྩེ་	NO_POS
འི་	གི་	PART
བར་སྣང་	བར་སྣང་	NOUN
སང་	སང་	ADV
ངེ་བ་	ངེ་བ་	NO_POS
༔		PUNCT
ངོ་བོ་	ངོ་བོ་	NOUN
ས་ལེ་	ས་ལེ་	ADV
༔		PUNCT
ཧྲིག་	ཧྲིག་	NO_POS
གེ་	གེ་	NO_POS
༔		PUNCT
བུན་	བུན་	NO_POS
ནེ་	ནེ་	NO_POS
༔		PUNCT
ཕྱད་	ཕྱད་	NO_POS
དེ་	སྟེ་	PART
༔		PUNCT
འབོལ་ལེ་བ་	འབོལ་ལེ་བ་	ADJ
འདི་	འདི་	DET
འོ་	གོ་	PART
༔		PUNCT
འདི་ཉིད་	འདི་ཉིད་	OTHER
མིག་	མིག་	NOUN
གི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དུ་	ལ་	PART
གཟུགས་	གཟུགས་	NOUN
སྣང་སྟོང་	སྣང་སྟོང་	NO_POS
དབྱེ་	དབྱེ་	VERB
ར་	ལ་	PART
མེད་	མེད་	VERB
༔		PUNCT
རྣ་བ་	རྣ་བ་	NOUN
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དུ་	ལ་	PART
སྒྲ་	སྒྲ་	NOUN
གྲག་	གྲག་	VERB
སྟོང་	སྟོང་	NUM
དབྱེ་	དབྱེ་	VERB
ར་	ལ་	PART
མེད་	མེད་	VERB
༔		PUNCT
སྣ་	སྣ་	NOUN
ལ་	ལ་	PART
དྲི་	དྲི་	NOUN
༔		PUNCT
ལྕེ་	ལྕེ་	NOUN
ལ་	ལ་	PART
རོ་	རོ་	NOUN
༔		PUNCT
ལུས་	ལུས་	NOUN
ལ་	ལ་	PART
རེག་	རེག་	VERB
༔		PUNCT
ཡིད་	ཡིད་	NOUN
ལ་	ལ་	PART
བདེ་སྡུག་	བདེ་སྡུག་	OTHER
གང་	གང་	NO_POS
སྣང་	སྣང་	VERB
ཡང་	ཀྱང་	PART
གསལ་སྟོང་	གསལ་སྟོང་	NO_POS
རྗེན་པ་	རྗེན་པ་	NO_POS
ར་	ལ་	PART
ཁྲིགས་སེ་	ཁྲིགས་སེ་	NO_POS
༔		PUNCT
ཡིན་ལུགས་	ཡིན་ལུགས་	AUX
ཀྱི་	གི་	PART
ངང་	ངང་	NOUN
དུ་	ལ་	PART
སྐྱོང་	སྐྱོང་	VERB
ཞིག་	ཅིག་	PART
༔		PUNCT
དུས་བཞི་	དུས་བཞི་	NO_POS
སྟེ་	སྟེ་	PART
༔		PUNCT
སྔ་དྲོ་	སྔ་དྲོ་	ADV
ཕྱི་དྲོ་	ཕྱི་དྲོ་	ADV
༔		PUNCT
སྲོད་	སྲོད་	ADV
དང་	དང་	NO_POS
༔		PUNCT
ཐོ་རངས་	ཐོ་རངས་	ADV
སོ་	གོ་	PART
༔		PUNCT
འགྲོ་བ་	འགྲོ་བ་	VERB
དང་	དང་	NO_POS
འདུག་པ་	འདུག་པ་	VERB
༔		PUNCT
ཟ་བ་	ཟ་བ་	VERB
༔		PUNCT
སྨྲ་བ་	སྨྲ་བ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	ལ་	PART
མི་	མི་	PART
འབྲལ་བ་	འབྲལ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༔		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
སྣང་བ་	སྣང་བ་	VERB
གྲོག་	གྲོག་	NOUN
སུ་	ལ་	PART
ཁྱེར་བ་	ཁྱེར་བ་	VERB
ས་	གིས་	PART
༔		PUNCT
མཉམ་རྗེས་	མཉམ་རྗེས་	NOUN
མཉམ་པོ་	མཉམ་པོ་	ADJ
ར་	ལ་	PART
འདྲེ་	འདྲེ་	VERB
༔		PUNCT
སྣང་བ་	སྣང་བ་	VERB
གྲོག་	གྲོག་	NOUN
སུ་	ལ་	PART
ཤ་	ཤ་	VERB
༔		PUNCT
རྐྱེན་ངན་	རྐྱེན་ངན་	NOUN
བླ་མ་	བླ་མ་	NOUN
ར་	ལ་	PART
ཤ་	ཤ་	VERB
༔		PUNCT
སྟོང་ཉིད་	སྟོང་ཉིད་	NOUN
རང་	རང་	PRON
རྩལ་	རྩལ་	NOUN
འབྱོངས་	འབྱོངས་	NO_POS
༔		PUNCT
ཆོས་སྐུ་	ཆོས་སྐུ་	NOUN
རྒྱ་	རྒྱ་	NOUN
ལྟ་	ལྟ་	OTHER
འབྱམས་པ་	འབྱམས་པ་	NO_POS
ལ་	ལ་	PART
སྤྱོད་	སྤྱོད་	VERB
ཅིག་	ཅིག་	PART
༔		PUNCT
དང་པོ་	དང་པོ་	ADJ
ཞི་གནས་	ཞི་གནས་	NOUN
ཀྱི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	ལ་	PART
ཉམས་	ཉམས་	NOUN
༔		PUNCT
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
མ་	མ་	OTHER
བདེ་བ་	བདེ་བ་	VERB
མྱོང་བ་	མྱོང་བ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
ར་	ལ་	PART
འཆར་	འཆར་	NO_POS
༔		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
མིག་	མིག་	NOUN
གི་	གི་	PART
མངོན་ཤེས་	མངོན་ཤེས་	NOUN
འབྱུང་	འབྱུང་	VERB
༔		PUNCT
རྗེས་ཐོབ་	རྗེས་ཐོབ་	NOUN
ཀྱི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	ལ་	PART
སྒོམ་	སྒོམ་	VERB
མི་	མི་	PART
སྒོམ་	སྒོམ་	VERB
ཐ་སྙད་	ཐ་སྙད་	NOUN
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
འབྱུང་	འབྱུང་	VERB
༔		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
སྣ་ཚོགས་པ་	སྣ་ཚོགས་པ་	DET
འི་	གི་	PART
མངོན་ཤེས་	མངོན་ཤེས་	NOUN
འབྱུང་	འབྱུང་	VERB
༔		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་མ་	ལ་མ་	NO_POS
ཞེན་པ་	ཞེན་པ་	VERB
ར་	ལ་	PART
མཉམ་རྗེས་	མཉམ་རྗེས་	NOUN
འདྲེ་	འདྲེ་	VERB
དུས་	དུས་	NOUN
དངོས་པོ་	དངོས་པོ་	NOUN
ར་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
ཅི་ཡང་	ཅི་ཡང་	OTHER
མེད་	མེད་	VERB
༔		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
ཕ་རོལ་	ཕ་རོལ་	NOUN
གྱི་	གི་	PART
སེམས་ཤེས་	སེམས་ཤེས་	NO_POS
༔		PUNCT
རྩལ་	རྩལ་	NOUN
འབྱོངས་པ་	འབྱོངས་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ནི་	ནི་	NO_POS
༔		PUNCT
མ་རིག་པ་	མ་རིག་པ་	NOUN
ཉིད་	ཉིད་	DET
རིག་པ་	རིག་པ་	VERB
ར་	ལ་	PART
ཤ་	ཤ་	VERB
ན་	ནས་	PART
༔		PUNCT
རང་སེམས་	རང་སེམས་	NOUN
རང་མཚན་	རང་མཚན་	NO_POS
རིག་	རིག་	VERB
སྟེ་	སྟེ་	PART
༔		PUNCT
ལུས་	ལུས་	NOUN
གཞན་	གཞན་	DET
དུ་	ལ་	PART
སྤྲུལ་	སྤྲུལ་	VERB
ཤེ་	ཤེ་	VERB
༔		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
སྔོན་	སྔོན་	ADV
གྱི་	གི་	PART
གནས་	གནས་	NOUN
རྗེས་སུ་	རྗེས་སུ་	OTHER
དྲན་པ་	དྲན་པ་	VERB
འབྱུང་	འབྱུང་	VERB
༔		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཉིན་	ཉིན་	NOUN
སྣང་	སྣང་	VERB
དང་	དང་	NO_POS
མཚན་སྣང་	མཚན་སྣང་	NO_POS
ཕྱེད་	ཕྱེད་	NUM
འདྲེ་	འདྲེ་	VERB
ཙམ་	ཙམ་	DET
གྱི་	གི་	PART
དུས་	དུས་	NOUN
ན་	ལ་	PART
སེམས་	སེམས་	NOUN
ཀྱི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
རིག་པ་	རིག་པ་	VERB
ར་	ལ་	PART
གྲོལ་	གྲོལ་	VERB
ཏེ་	སྟེ་	PART
༔		PUNCT
སྐྱེ་བ་	སྐྱེ་བ་	VERB
མི་	མི་	PART
ལེན་	ལེན་	VERB
༔		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
འཆི་	འཆི་	VERB
འཕོ་	འཕོ་	VERB
དང་	དང་	NO_POS
༔		PUNCT
སྐྱེ་བ་	སྐྱེ་བ་	VERB
འི་	གི་	PART
མངོན་ཤེས་	མངོན་ཤེས་	NOUN
འཆར་	འཆར་	NO_POS
རོ་	རོ་	NOUN
༔		PUNCT
ཉིན་མཚན་	ཉིན་མཚན་	ADV
འཁོར་ཡུག་	འཁོར་ཡུག་	OTHER
དང་	དང་	NO_POS
འདྲེས་པ་	འདྲེས་པ་	VERB
འི་	གི་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
ཉི་མ་	ཉི་མ་	NOUN
དང་	དང་	NO_POS
འདྲ་	འདྲ་	VERB
༔		PUNCT
རང་དོན་	རང་དོན་	NOUN
ཆོས་སྐུ་	ཆོས་སྐུ་	NOUN
ཐོབ་	ཐོབ་	VERB
༔		PUNCT
ཀ་དག་	ཀ་དག་	OTHER
རང་ས་	རང་ས་	OTHER
ཟིན་	ཟིན་	VERB
༔		PUNCT
འཁྲུལ་པ་	འཁྲུལ་པ་	NO_POS
ར་	ལ་	PART
ལྡོག་	ལྡོག་	VERB
མི་	མི་	PART
སྲིད་	སྲིད་	NOUN
༔		PUNCT
གཟུགས་སྐུ་	གཟུགས་སྐུ་	NOUN
གཉིས་	གཉིས་	NUM
ཉི་ཟེར་	ཉི་ཟེར་	OTHER
ལྟ་བུ་	ལྟ་བུ་	NOUN
ར་	ལ་	PART
འཁོར་བ་	འཁོར་བ་	NOUN
མ་	མ་	PART
སྟོང་	སྟོང་	NUM
གི་	གི་	PART
བ་	བ་	NOUN
སེམས་ཅན་	སེམས་ཅན་	NOUN
གྱི་	གི་	PART
དོན་	དོན་	NOUN
བྱེད་	བྱེད་	VERB
ཅིང་	ཅིང་	PART
༔		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
ཟག་མེད་	ཟག་མེད་	ADJ
ཀྱི་	གི་	PART
མངོན་ཤེས་	མངོན་ཤེས་	NOUN
འཆར་	འཆར་	NO_POS
རོ་	རོ་	NOUN
༔		PUNCT
ཨེ་མ་	ཨེ་མ་	INTJ
༔		PUNCT
ལྟ་བ་	ལྟ་བ་	VERB
བལྟ་	བལྟ་	VERB
ར་	ལ་	PART
མེད་	མེད་	VERB
རིག་པ་	རིག་པ་	VERB
འི་	གི་	PART
ཕོ་	ཕོ་	NOUN
རྒོད་	རྒོད་	NOUN
ལྟོ་	ལྟོ་	VERB
༔		PUNCT
སྒོམ་པ་	སྒོམ་པ་	VERB
སྒོམ་	སྒོམ་	VERB
བྲལ་	བྲལ་	VERB
ཡེ་	ཡེ་	ADV
སྒོམ་	སྒོམ་	VERB
ངོ་བོ་	ངོ་བོ་	NOUN
གསལ་	གསལ་	VERB
༔		PUNCT
སྤྱོད་པ་	སྤྱོད་པ་	VERB
སྤྱོད་	སྤྱོད་	VERB
བྲལ་	བྲལ་	VERB
སྣང་བ་	སྣང་བ་	VERB
ཐུག་	ཐུག་	VERB
ཕྲད་	ཕྲད་	VERB
གྱེས་	གྱེས་	NO_POS
༔		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
ཐོབ་	ཐོབ་	VERB
མེད་	མེད་	VERB
མིན་	མིན་	AUX
འདའ་	འདའ་	VERB
བརྗོད་	བརྗོད་	VERB
བྲལ་	བྲལ་	VERB
ལོངས་	ལོངས་	VERB
༔		PUNCT
གནད་	གནད་	NOUN
འདི་	འདི་	DET
སུ་	སུ་	ADP
ས་	གིས་	PART
ཤེ་	ཤེ་	VERB
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཟང་ཐལ་	ཟང་ཐལ་	OTHER
རང་	རང་	PRON
༔		PUNCT
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
ང་	ང་	PRON
ཡི་	གི་	PART
བརྒྱུད་འཛིན་	བརྒྱུད་འཛིན་	NOUN
དམ་པ་	དམ་པ་	VERB
འོ་	གོ་	PART
༔		PUNCT
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
སྒོམ་	སྒོམ་	VERB
གེགས་	གེགས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
རིག་པ་	རིག་པ་	VERB
འི་	གི་	PART
ཀློང་	ཀློང་	NOUN
དུ་	ལ་	PART
ཞི་བ་	ཞི་བ་	VERB
འི་	གི་	PART
ཞི་བྱེད་	ཞི་བྱེད་	NOUN
རིན་ཆེན་	རིན་ཆེན་	OTHER
ཕྲ་	ཕྲ་	NOUN
བཀོད་	བཀོད་	VERB
འདི་	འདི་	DET
རྫོགས་	རྫོགས་	VERB
སོ་	གོ་	PART
༔		PUNCT
ཨྠིྀ་		NON_WORD
༔		PUNCT
ས་	ས་	ADP
མ་	མ་	PART
ཡཱ་	ཡཱ་	NO_POS
༔		PUNCT
རྒྱ་	རྒྱ་	NOUN
རྒྱ་	རྒྱ་	NOUN
རྒྱ་	རྒྱ་	NOUN
༔		PUNCT
གཏེར་	གཏེར་	NOUN
རྒྱ་	རྒྱ་	NOUN
༔		PUNCT
སྦ་	སྦ་	PROPN
ས་	གིས་	PART
རྒྱ་	རྒྱ་	NOUN
༔		PUNCT
ཟབ་	ཟབ་	VERB
རྒྱ་	རྒྱ་	NOUN
༔		PUNCT
དམ་རྒྱ་	དམ་རྒྱ་	NO_POS
འོ་	གོ་	PART
༔		PUNCT
